time,x,y,behavior,action,chem,linVel,angVel
71.7667,2.0120634916825124,1.797419372457663,Vision_front,1,486.0,0.08,0.0
71.8,2.0148184385546717,1.797274046035199,Vision_front,1,481.0,0.08,0.0
71.8333,2.017472291235151,1.797132703647066,Vision_front,1,483.0,0.08,0.0
71.8667,2.020126137377743,1.7969910241475358,Vision_front,1,488.0,0.08,0.0
71.9,2.0226788197610506,1.7968540888174505,Vision_front,1,484.0,0.08,0.0
71.9333,2.0253830845908998,1.7967081434332994,Vision_front,1,481.0,0.08,0.0
71.9667,2.0281379530084216,1.7965587716740756,Vision_front,1,483.0,0.08,0.0
72.0,2.030715764186349,1.7964177236894603,Vision_front,1,484.0,0.08,0.0
72.0333,2.033293486183013,1.7962764245057687,Vision_front,1,490.0,0.08,0.0
72.0667,2.035997711785544,1.7961284564532378,Vision_front,1,485.0,0.08,0.0
72.1,2.038676660571211,1.795981315853591,Vision_front,1,485.0,0.08,0.0
72.1333,2.0414022261658142,1.7962091453567441,Vision_front,1,480.0,0.08,0.0
72.1667,2.044077722208417,1.7968522839019236,Vision_front,1,485.0,0.08,0.0
72.2,2.0467530794037545,1.7974946831023562,Vision_front,1,481.0,0.08,0.0
72.2333,2.049420879110178,1.7980761745826346,Vision_front,1,484.0,0.08,0.0
72.2667,2.0521501915146394,1.7979235605879031,Vision_front,1,486.0,0.08,0.0
72.3,2.054803624874991,1.7977752246195513,Vision_front,1,492.0,0.08,0.0
72.3333,2.0574065317135157,1.7976299081158675,Vision_front,1,479.0,0.08,0.0
72.3667,2.05995900129158,1.7974878622474744,Vision_front,1,488.0,0.08,0.0
72.4,2.062587356559147,1.797341875461997,Vision_front,1,486.0,0.08,0.0
72.4333,2.0652914256388724,1.7971917825274835,Vision_front,1,486.0,0.08,0.0
72.4667,2.067944885580795,1.7970447949963095,Vision_front,1,485.0,0.08,0.0
72.5,2.070547908262258,1.7969010781004267,Vision_front,1,489.0,0.08,0.0
72.5333,2.075779441926583,1.7966149966826344,Vision_front,1,482.0,0.08,0.0
72.5667,2.0784836600762113,1.7964681889023948,Vision_front,1,484.0,0.08,0.0
72.6,2.081188056748575,1.7963218834634005,Vision_front,1,489.0,0.08,0.0
72.6333,2.0837659652390266,1.7961829614541254,Vision_front,1,491.0,0.08,0.0
72.6667,2.0863439762816314,1.7960449648340626,Vision_front,1,483.0,0.08,0.0
72.7,2.089023066949462,1.7959022777218414,ObstacleAvoidance,1,482.0,0.0,0.0
72.7333,2.0917021642626863,1.7957599277189147,ObstacleAvoidance,1,488.0,0.08,-0.3
72.7667,2.0944318013885233,1.7956152324699093,ObstacleAvoidance,1,481.0,0.08,-0.3
72.8,2.0963022094396613,1.7955163091395976,Out,1,481.0,0.08,-0.3
72.8333,2.09759113899038,1.7954477338775323,Vision_front,1,487.0,0.08,-0.3
72.8667,2.0998150769790183,1.795324052030976,Vision_front,1,490.0,0.08,0.0
72.9,2.10231662598869,1.7951778670387863,Vision_front,1,485.0,0.08,0.0
72.9333,2.104994316121733,1.7950111791641574,Vision_front,1,478.0,0.08,0.0
72.9667,2.107645620662701,1.7948275592401197,Vision_front,1,487.0,0.08,0.0
73.0,2.1102706326470906,1.794631726796796,Vision_front,1,488.0,0.08,0.0
73.0333,2.112920451166031,1.7944283232992282,Vision_front,1,488.0,0.08,0.0
73.0667,2.115544877290334,1.7942241557076053,Vision_front,1,489.0,0.08,0.0
73.1,2.1182702206791753,1.7940113382509613,Vision_front,1,485.0,0.08,0.0
73.1333,2.120894544251325,1.7938062452701264,Vision_front,1,485.0,0.08,0.0
73.1667,2.1235441244389954,1.7935993054476627,Vision_front,1,488.0,0.08,0.0
73.2,2.1262442045669236,1.7933879977233524,Vision_front,1,488.0,0.08,0.0
73.2333,2.128868425586919,1.7931819793533053,ObstacleAvoidance,1,480.0,0.0,0.0
73.2667,2.131543063931196,1.7929716790200843,ObstacleAvoidance,1,480.0,0.08,-0.3
73.3,2.1341167717201497,1.7927693543332945,ObstacleAvoidance,1,481.0,0.08,-0.3
73.3333,2.136135396117416,1.7926105156232484,ObstacleAvoidance,1,487.0,0.08,-0.3
73.3667,2.1373463842585685,1.792514305524822,Out,1,486.0,0.08,-0.3
73.4,2.1394905406414035,1.7923380693356776,Vision_front,1,478.0,0.08,-0.3
73.4333,2.1418862110763444,1.7921327624009495,Vision_front,1,482.0,0.08,0.0
73.4667,2.1472024781236008,1.7916243711821793,Vision_front,1,486.0,0.08,0.0
73.5,2.149894792837831,1.7913313514550313,Vision_front,1,487.0,0.08,0.0
73.5333,2.1525100937888717,1.7910320933636374,Vision_front,1,482.0,0.08,0.0
73.5667,2.1550745804978013,1.79073408989716,Vision_front,1,484.0,0.08,0.0
73.6,2.157764440605741,1.7904191979382218,Vision_front,1,486.0,0.08,0.0
73.6333,2.1603536711694247,1.7901147206840569,Vision_front,1,480.0,0.08,0.0
73.6667,2.1629427165649795,1.7898094039793508,Vision_front,1,480.0,0.08,0.0
73.7,2.1656322756618516,1.7894920729620716,Vision_front,1,482.0,0.08,0.0
73.7333,2.1683218347587236,1.7891747419447923,Vision_front,1,481.0,0.08,0.0
73.7667,2.171011297948835,1.7888568226475963,Vision_front,1,482.0,0.08,0.0
73.8,2.173600234146844,1.788550243444384,Vision_front,1,487.0,0.08,0.0
73.8333,2.176138786247534,1.7882496317508196,Vision_front,1,478.0,0.08,0.0
73.8667,2.178828325408228,1.7879312894056563,Vision_front,1,488.0,0.08,0.0
73.9,2.181492710505555,1.7876157192913338,Vision_front,1,483.0,0.08,0.0
73.9333,2.1841570063415126,1.7872998980063888,Vision_front,1,483.0,0.08,0.0
73.9667,2.1841570063415126,1.7872998980063888,Vision_front,1,488.0,0.08,0.0
74.0,2.1894352832413015,1.786673462788885,Vision_front,1,485.0,0.08,0.0
74.0333,2.192124547972498,1.7863540298225593,Vision_front,1,484.0,0.08,0.0
74.0667,2.1948138886742776,1.7860341738082672,Vision_front,1,481.0,0.08,0.0
74.1,2.197528191625904,1.7857103690033,Vision_front,1,478.0,0.08,0.0
74.1333,2.2001168201674512,1.7854010136324523,Vision_front,1,483.0,0.08,0.0
74.1667,2.2027304176042386,1.7850880465802241,Vision_front,1,483.0,0.08,0.0
74.2,2.205419368033582,1.7847655003369685,Vision_front,1,487.0,0.08,0.0
74.2333,2.208108311817534,1.784442616984418,Vision_front,1,483.0,0.08,0.0
74.2667,2.210746947474749,1.7841252780935484,Vision_front,1,485.0,0.08,0.0
74.3,2.2134106412885726,1.7838045786919212,Vision_front,1,480.0,0.08,0.0
74.3333,2.215998886203077,1.7834928702014041,Vision_front,1,478.0,0.08,0.0
74.3667,2.2186625800168995,1.7831721707997767,Vision_front,1,481.0,0.08,0.0
74.4,2.221351331987329,1.7828481108873921,Vision_front,1,484.0,0.08,0.0
74.4333,2.2240401599283417,1.7825236279270407,Vision_front,1,489.0,0.08,0.0
74.4667,2.2265780900707184,1.7822171267889104,Vision_front,1,488.0,0.08,0.0
74.5,2.229166321694438,1.7819047440798041,Vision_front,1,478.0,0.08,0.0
74.5333,2.2318048481541077,1.7815861426904285,Vision_front,1,487.0,0.08,0.0
74.5667,2.2344935868337514,1.781261408559454,Vision_front,1,489.0,0.08,0.0
74.6,2.237106959230053,1.780945579400919,Vision_front,1,490.0,0.08,0.0
74.6333,2.2396950949470122,1.7806326084118953,ObstacleAvoidance,1,485.0,0.0,0.0
74.6667,2.2423084673433133,1.78031677925336,ObstacleAvoidance,1,487.0,0.08,0.3
74.7,2.244871538258273,1.7800068316658004,ObstacleAvoidance,1,481.0,0.08,0.3
74.7333,2.246881669860112,1.779763597369345,ObstacleAvoidance,1,483.0,0.08,0.3
74.7667,2.2480627428923508,1.7796211005827451,ObstacleAvoidance,1,481.0,0.08,0.3
74.8,2.2501241682701036,1.779379553060961,ObstacleAvoidance,1,481.0,0.08,0.3
74.8333,2.252564340328522,1.7791093775255356,ObstacleAvoidance,1,481.0,0.08,0.3
74.8667,2.2551829362392595,1.778840406107511,Out,1,487.0,0.08,0.3
74.9,2.257955004171991,1.7785813930663572,Vision_front,1,486.0,0.08,0.3
74.9333,2.2604267654007413,1.7783739959929692,Vision_front,1,480.0,0.08,0.0
74.9667,2.2630266233217635,1.7781809357804854,Vision_front,1,481.0,0.08,0.0
75.0,2.2657544525754614,1.7780044069620184,Vision_front,1,487.0,0.08,0.0
75.0333,2.268382834424599,1.7778597686137192,Vision_front,1,489.0,0.08,0.0
75.0667,2.2709365525962864,1.777742569603666,Vision_front,1,482.0,0.08,0.0
75.1,2.276247718633846,1.7775356874535175,Vision_front,1,481.0,0.08,0.0
75.1333,2.278802308417505,1.7774413192914302,Vision_front,1,486.0,0.08,0.0
75.1667,2.2814834727731808,1.7773439501204527,Vision_front,1,481.0,0.08,0.0
75.2,2.284114027991054,1.7772496863528158,Vision_front,1,483.0,0.08,0.0
75.2333,2.2868205980321537,1.7771537554944836,Vision_front,1,487.0,0.08,0.0
75.2667,2.2894764563832966,1.7770600046502794,Vision_front,1,490.0,0.08,0.0
75.3,2.2921071340895014,1.7769676775997376,ObstacleAvoidance,1,484.0,0.0,0.0
75.3333,2.294687285273878,1.776878370013864,ObstacleAvoidance,1,493.0,0.08,-0.3
75.3667,2.2973940043848793,1.7767857243098053,ObstacleAvoidance,1,485.0,0.08,-0.3
75.4,2.2993671384755605,1.7767185842936417,Out,1,483.0,0.08,-0.3
75.4333,2.300530837954646,1.776678445178724,Vision_front,1,486.0,0.08,-0.3
75.4667,2.302781854624594,1.7765940238882971,Vision_front,1,482.0,0.08,0.0
75.5,2.305260379293148,1.7764944946923413,Vision_front,1,481.0,0.08,0.0
75.5333,2.3078145285124925,1.7763906081767278,Vision_front,1,486.0,0.08,0.0
75.5667,2.310395597762916,1.7767395895802036,Vision_front,1,485.0,0.08,0.0
75.6,2.3129561111524497,1.7793893761857458,Vision_front,1,487.0,0.08,0.0
75.6333,2.315513015986935,1.7820430547370867,Vision_front,1,484.0,0.08,0.0
75.6667,2.3180915820766237,1.7846995410655122,Vision_front,1,488.0,0.08,0.0
75.7,2.3207363576172635,1.7852361079535763,ObstacleAvoidance,1,488.0,0.0,0.0
75.7333,2.323366602176994,1.785131645447694,ObstacleAvoidance,1,485.0,0.08,-0.3
75.7667,2.3260979493689384,1.7850232277161966,ObstacleAvoidance,1,482.0,0.08,-0.3
75.8,2.3279947917231927,1.784948290075219,ObstacleAvoidance,1,479.0,0.08,-0.3
75.8333,2.329335224490946,1.7848946057934947,Out,1,484.0,0.08,-0.3
75.8667,2.3339118646087433,1.784687362393281,Vision_front,1,485.0,0.08,-0.3
75.9,2.3365407957241278,1.784553076924075,Vision_front,1,486.0,0.08,0.0
75.9333,2.339219335348479,1.7843997992683094,ObstacleAvoidance,1,483.0,0.0,0.0
75.9667,2.3417959013217833,1.7842380135579168,ObstacleAvoidance,1,482.0,0.08,-0.3
76.0,2.344472942452213,1.7840592153709371,ObstacleAvoidance,1,480.0,0.08,-0.3
76.0333,2.3471747314715867,1.783872692367567,Out,1,481.0,0.08,-0.3
76.0667,2.34982535180488,1.7836810751635777,Vision_front,1,480.0,0.08,-0.3
76.1,2.352323289239898,1.783483604442301,Vision_front,1,488.0,0.08,0.0
76.1333,2.3549453776996203,1.7832522241813562,Vision_front,1,488.0,0.08,0.0
76.1667,2.3575654242123845,1.7829982826075483,Vision_front,1,484.0,0.08,0.0
76.2,2.360082932350458,1.782737443666055,Vision_front,1,480.0,0.08,0.0
76.2333,2.362775573021106,1.7824466120793545,Vision_front,1,477.0,0.08,0.0
76.2667,2.3654423778284888,1.7821533216637968,Vision_front,1,487.0,0.08,0.0
76.3,2.3680839189425344,1.7818617786035615,Vision_front,1,493.0,0.08,0.0
76.3333,2.3708261032499416,1.7815585315797537,Vision_front,1,488.0,0.08,0.0
76.3667,2.373417293520221,1.7812709862706155,Vision_front,1,484.0,0.08,0.0
76.4,2.3760083072475955,1.780982937921024,Vision_front,1,490.0,0.08,0.0
76.4333,2.378624662304454,1.7806927194706321,Vision_front,1,480.0,0.08,0.0
76.4667,2.381341681825281,1.780392145588078,Vision_front,1,480.0,0.08,0.0
76.5,2.384033448288077,1.780093993326551,Vision_front,1,487.0,0.08,0.0
76.5333,2.3866246438760084,1.7798067851502655,Vision_front,1,491.0,0.08,0.0
76.5667,2.3892409159790664,1.779516652312499,Vision_front,1,482.0,0.08,0.0
76.6,2.3919326771242106,1.7792181629181194,Vision_front,1,491.0,0.08,0.0
76.6333,2.3946999273114398,1.7789113169671271,Vision_front,1,481.0,0.08,0.0
76.6667,2.3973412759296253,1.7786182594678812,ObstacleAvoidance,1,488.0,0.0,0.0
76.7,2.4025988030617644,1.77803448047779,ObstacleAvoidance,1,484.0,0.08,-0.3
76.7333,2.4045860809953585,1.7778137876215592,ObstacleAvoidance,1,483.0,0.08,-0.3
76.7667,2.4045860809953585,1.7778137876215592,ObstacleAvoidance,1,479.0,0.08,-0.3
76.8,2.408106900720678,1.7774144606956206,Out,1,488.0,0.08,-0.3
76.8333,2.4105446880967407,1.7771235180470928,Vision_front,1,489.0,0.08,-0.3
76.8667,2.4131313148318956,1.7767978549248107,Vision_front,1,490.0,0.08,0.0
76.9,2.4158654600433755,1.776428555919964,ObstacleAvoidance,1,489.0,0.0,0.0
76.9333,2.4185710340369515,1.7760383786155587,ObstacleAvoidance,1,487.0,0.08,-0.3
76.9667,2.4202731603129606,1.775783403579699,ObstacleAvoidance,1,480.0,0.08,-0.3
77.0,2.4216743918066883,1.7755703527512783,ObstacleAvoidance,1,479.0,0.08,-0.3
77.0333,2.4239506159548596,1.775218308808662,ObstacleAvoidance,1,483.0,0.08,-0.3
77.0667,2.4263759251345056,1.774836430159829,ObstacleAvoidance,1,484.0,0.08,-0.3
77.1,2.4289739973418385,1.7744132994799664,ObstacleAvoidance,1,481.0,0.08,-0.3
77.1333,2.4315682589841496,1.7739677196881276,ObstacleAvoidance,1,489.0,0.08,-0.3
77.1667,2.434183406902499,1.7734940743776644,ObstacleAvoidance,1,480.0,0.08,-0.3
77.2,2.436744104138077,1.7730050172196479,Out,1,486.0,0.08,-0.3
77.2333,2.4392257527565833,1.772507090406657,Vision_front,1,483.0,0.08,-0.3
77.2667,2.4417276293383785,1.7719821201089045,Vision_front,1,487.0,0.08,0.0
77.3,2.4443482670686367,1.7714075604048207,Vision_front,1,490.0,0.08,0.0
77.3333,2.44688945736578,1.7708255705074525,Vision_front,1,487.0,0.08,0.0
77.3667,2.449376458605492,1.7702340659286249,Vision_front,1,485.0,0.08,0.0
